Scenario - bike_pilot_practice
Logfile written - 09/18/2019 16:09:32

Subject	Trial	Event Type	Code	Time	TTime	Uncertainty	Duration	Uncertainty	ReqTime	ReqDur	Stim Type	Pair Index

sub08	1	Picture	instruct	10133	0	1	67578	1	0	next	other	0
sub08	1	Response	1	77650	67517	1
sub08	2	Picture	cross_start	77710	0	1	10130	1	0	10000	other	0
sub08	2	Picture	arrow_left	87840	10130	1	2532	1	10000	2500	other	0
sub08	2	Picture	cross_default	90373	12662	1	3866	1	12500	3750	other	0
sub08	2	Picture	arrow_left	94238	16528	1	2532	1	16250	2500	other	0
sub08	2	Picture	cross_default	96771	19060	1	2532	1	18750	2500	other	0
sub08	2	Picture	arrow_stay	99303	21593	1	2533	1	21250	2500	other	0
sub08	2	Picture	cross_default	101836	24125	1	2532	1	23750	2500	other	0
sub08	2	Picture	arrow_left	104368	26658	1	2533	1	26250	2500	other	0
sub08	2	Picture	cross_default	106901	29190	1	3865	1	28750	3750	other	0
sub08	2	Picture	arrow_stay	110766	33056	1	2533	1	32500	2500	other	0
sub08	2	Picture	cross_respond	113299	35588	1	2533	1	35000	2500	other	0
sub08	2	Picture	cross_wait	115831	38121	1	17594	2	37500	next	hit	15
sub08	2	Response	1	133329	55619	1
sub08	2A	Picture	correct	133425	0	1	2133	2	0	2000	other	0
sub08	3	Picture	cross_start	135691	0	1	10130	1	0	10000	other	0
sub08	3	Picture	arrow_right	145821	10130	1	2533	1	10000	2500	other	0
sub08	3	Picture	cross_default	148354	12663	1	3865	1	12500	3750	other	0
sub08	3	Picture	arrow_right	152219	16528	1	2533	1	16250	2500	other	0
sub08	3	Picture	cross_default	154752	19060	1	2533	1	18750	2500	other	0
sub08	3	Picture	arrow_switch	157284	21593	1	2532	1	21250	2500	other	0
sub08	3	Picture	cross_default	159817	24125	1	2533	1	23750	2500	other	0
sub08	3	Picture	arrow_right	162349	26658	1	2533	1	26250	2500	other	0
sub08	3	Picture	cross_default	164882	29190	1	3865	1	28750	3750	other	0
sub08	3	Picture	arrow_stay	168747	33056	1	2532	1	32500	2500	other	0
sub08	3	Picture	cross_respond	171280	35588	1	2533	1	35000	2500	other	0
sub08	3	Picture	cross_wait	173812	38121	1	11330	1	37500	next	hit	29
sub08	3	Response	2	185088	49397	1
sub08	3A	Picture	correct	185142	0	1	2133	1	0	2000	other	0
sub08	4	Picture	cross_start	187407	0	1	10130	1	0	10000	other	0
sub08	4	Picture	arrow_right	197537	10130	1	2533	1	10000	2500	other	0
sub08	4	Picture	cross_default	200070	12663	1	3865	1	12500	3750	other	0
sub08	4	Picture	cross_default	203935	16528	1	2533	1	16250	2500	other	0
