suj,bloc,StimDiff,cue,attend,correct,rt
v1-012,jittered,0.2,pre,second,1,1.9663770198822
v1-012,jittered,0.2,retro,second,1,0.388769149780273
v1-012,jittered,0.2,retro,first,0,0.424933910369873
v1-012,jittered,0.2,pre,second,1,0.539366960525513
v1-012,jittered,0.2,retro,second,1,1.74653577804565
v1-012,jittered,0.2,pre,first,1,1.09340405464172
v1-012,jittered,0.2,pre,second,1,0.544841051101685
v1-012,jittered,0.2,retro,first,0,0.891510009765625
v1-012,jittered,0.2,pre,second,0,0.500410079956055
v1-012,jittered,0.2,retro,first,0,0.528398990631104
v1-012,jittered,0.2,retro,second,1,0.399548053741455
v1-012,jittered,0.2,pre,first,1,0.453297138214111
v1-012,jittered,0.2,pre,first,1,1.5747230052948
v1-012,jittered,0.2,retro,second,1,0.323518037796021
v1-012,jittered,0.2,pre,second,1,0.448646783828735
v1-012,jittered,0.2,retro,second,1,0.338114023208618
v1-012,jittered,0.2,retro,first,1,0.480942010879517
v1-012,fixed,0.2,pre,first,1,1.01931095123291
v1-012,fixed,0.2,retro,second,0,0.509258985519409
v1-012,fixed,0.2,retro,first,1,0.342134952545166
v1-012,fixed,0.2,pre,second,1,0.377575874328613
v1-012,fixed,0.2,pre,first,1,0.338458061218262
v1-012,fixed,0.2,pre,first,1,0.614233016967773
v1-012,fixed,0.2,retro,second,1,0.340918064117432
v1-012,fixed,0.2,pre,second,1,0.419332981109619
v1-012,fixed,0.2,retro,first,1,0.493460178375244
v1-012,fixed,0.2,pre,second,1,0.368871927261353
v1-012,fixed,0.2,pre,second,1,0.363633871078491
v1-012,fixed,0.2,pre,first,0,0.77003812789917
v1-012,fixed,0.2,pre,second,0,0.377402067184448
v1-012,fixed,0.2,retro,second,0,0.379089117050171
v1-012,fixed,0.2,retro,first,1,0.477435111999512
v1-012,fixed,0.2,pre,second,0,0.363049030303955
v1-012,fixed,0.2,pre,first,0,0.518520832061768
v1-012,fixed,0.2,retro,first,1,0.360867023468018
v1-012,fixed,0.2,pre,first,1,0.454710960388184
v1-012,fixed,0.2,pre,first,0,0.503305196762085
v1-012,fixed,0.2,pre,second,1,0.558799982070923
v1-012,fixed,0.2,retro,first,0,0.522253036499023
v1-012,fixed,0.2,retro,first,0,0.392019987106323
v1-012,fixed,0.2,retro,first,1,0.361104011535645
v1-012,fixed,0.2,pre,first,1,0.508535146713257
v1-012,fixed,0.2,pre,second,1,0.409909963607788
v1-012,fixed,0.2,retro,first,1,0.409162044525146
v1-012,fixed,0.2,pre,first,1,0.358701944351196
v1-012,fixed,0.2,retro,second,1,0.449803829193115
v1-012,fixed,0.2,retro,second,1,0.368978023529053
v1-012,fixed,0.2,retro,second,1,2.2178111076355
v1-012,fixed,0.2,retro,second,1,0.53957200050354
v1-012,fixed,0.2,retro,second,0,0.367434024810791
v1-012,fixed,0.2,retro,first,1,0.582840919494629
v1-012,fixed,0.2,pre,second,1,0.288326978683472
v1-012,fixed,0.2,pre,first,1,0.484882831573486
v1-012,fixed,0.2,retro,first,0,0.40929913520813
v1-012,fixed,0.2,pre,second,1,0.490605115890503
v1-012,fixed,0.2,pre,second,1,0.543226003646851
v1-012,fixed,0.2,pre,second,1,0.398705959320068
v1-012,fixed,0.2,retro,second,1,0.590359926223755
v1-012,fixed,0.2,pre,first,1,0.459963083267212
v1-012,fixed,0.2,retro,second,1,0.369643926620483
v1-012,fixed,0.2,pre,second,1,0.52509593963623
v1-012,fixed,0.2,pre,first,1,0.439840793609619
v1-012,fixed,0.2,retro,second,1,0.432996988296509
v1-012,fixed,0.2,pre,second,1,0.644161939620972
v1-012,fixed,0.2,pre,first,1,0.449974060058594
v1-012,fixed,0.2,retro,first,1,0.368691921234131
v1-012,fixed,0.2,retro,second,1,0.67972207069397
v1-012,fixed,0.2,pre,second,1,0.549463033676147
v1-012,fixed,0.2,pre,first,1,0.531694889068604
v1-012,fixed,0.2,pre,second,1,1.30395698547363
v1-012,fixed,0.2,retro,first,0,0.398907899856567
v1-012,fixed,0.2,retro,second,1,0.449038982391357
v1-012,fixed,0.2,retro,first,1,0.424036026000977
v1-012,fixed,0.2,pre,first,1,0.429100036621094
v1-012,fixed,0.2,retro,second,1,0.384116172790527
v1-012,fixed,0.2,retro,first,1,0.401444911956787
v1-012,fixed,0.2,retro,second,1,1.1557879447937
v1-012,fixed,0.2,retro,first,1,0.397177934646606
v1-012,fixed,0.2,retro,first,1,0.428448915481567
v1-012,fixed,0.2,retro,second,1,0.349295139312744
v1-012,fixed,0.2,pre,first,1,0.383936882019043
v1-013,fixed,0.3,pre,first,1,0.682044982910156
v1-013,fixed,0.3,retro,first,1,0.512054920196533
v1-013,fixed,0.3,pre,second,1,0.470335960388184
v1-013,fixed,0.3,pre,first,1,0.710731029510498
v1-013,fixed,0.3,retro,second,1,0.481626033782959
v1-013,fixed,0.3,retro,second,0,0.412878036499023
v1-013,fixed,0.3,retro,second,1,16.8782250881195
v1-013,fixed,0.3,retro,first,1,0.570620775222778
v1-013,fixed,0.3,pre,first,1,0.510064840316772
v1-013,fixed,0.3,pre,second,0,0.982067108154297
v1-013,fixed,0.3,pre,second,1,1.30779504776001
v1-013,fixed,0.3,pre,first,1,0.388514995574951
v1-013,fixed,0.3,retro,first,1,0.509448051452637
v1-013,fixed,0.3,retro,first,1,0.4894118309021
v1-013,fixed,0.3,pre,first,1,1.2537100315094
v1-013,fixed,0.3,retro,second,1,10.8636338710785
v1-013,fixed,0.3,retro,first,0,2.31058120727539
v1-013,fixed,0.3,pre,first,0,0.941912174224854
v1-013,fixed,0.3,pre,second,1,0.531474113464355
v1-013,fixed,0.3,pre,second,1,0.800404787063599
v1-013,fixed,0.3,pre,second,1,0.599128007888794
v1-013,fixed,0.3,retro,second,1,0.571116924285889
v1-013,fixed,0.3,pre,second,0,0.461997985839844
v1-013,fixed,0.3,pre,second,1,0.652853012084961
v1-013,fixed,0.3,pre,first,1,1.04289102554321
v1-013,fixed,0.3,pre,second,1,0.528975963592529
v1-013,fixed,0.3,retro,second,1,0.621107816696167
v1-013,fixed,0.3,retro,second,1,0.468733072280884
v1-013,fixed,0.3,pre,first,1,0.392197132110596
v1-013,fixed,0.3,retro,first,1,0.621638059616089
v1-013,fixed,0.3,pre,first,1,0.920222043991089
v1-013,fixed,0.3,retro,second,1,1.96639084815979
v1-013,fixed,0.3,retro,second,1,3.50741505622864
v1-013,fixed,0.3,retro,second,1,0.45916485786438
v1-013,fixed,0.3,retro,second,1,0.674114942550659
v1-013,fixed,0.3,pre,second,1,0.799792051315308
v1-013,fixed,0.3,retro,first,1,0.469897031784058
v1-013,fixed,0.3,retro,first,1,0.509474992752075
v1-013,fixed,0.3,retro,first,1,0.502928972244263
v1-013,fixed,0.3,pre,second,1,0.484194993972778
v1-013,fixed,0.3,retro,second,1,0.539326906204224
v1-013,fixed,0.3,retro,second,0,2.30020308494568
v1-013,fixed,0.3,pre,first,1,0.479864120483398
v1-013,fixed,0.3,pre,second,1,0.480512142181396
v1-013,fixed,0.3,pre,second,1,0.573086023330688
v1-013,fixed,0.3,retro,second,1,0.48966121673584
v1-013,fixed,0.3,retro,first,1,0.490929841995239
v1-013,fixed,0.3,pre,first,1,0.59968900680542
v1-013,fixed,0.3,pre,first,1,0.47019100189209
v1-013,fixed,0.3,pre,second,1,0.472166061401367
v1-013,fixed,0.3,pre,second,1,1.1553521156311
v1-013,fixed,0.3,pre,first,1,0.50344181060791
v1-013,fixed,0.3,pre,first,1,0.770714998245239
v1-013,fixed,0.3,retro,first,1,0.454261064529419
v1-013,fixed,0.3,pre,first,1,0.633733987808228
v1-013,fixed,0.3,retro,first,1,0.511303901672363
v1-013,fixed,0.3,retro,first,1,0.378681898117065
v1-013,fixed,0.3,retro,first,0,0.501015901565552
v1-013,fixed,0.3,retro,second,1,0.601567029953003
v1-013,fixed,0.3,retro,second,1,0.429827928543091
v1-013,fixed,0.3,retro,first,1,0.388350009918213
v1-013,fixed,0.3,pre,second,1,2.31852912902832
v1-013,fixed,0.3,pre,first,1,0.559619903564453
v1-013,fixed,0.3,retro,first,1,0.538953065872192
v1-013,jittered,0.3,retro,second,1,0.416857957839966
v1-013,jittered,0.3,pre,first,1,0.533298015594482
v1-013,jittered,0.3,pre,second,1,0.812993049621582
v1-013,jittered,0.3,pre,second,0,1.03017520904541
v1-013,jittered,0.3,retro,first,0,10.9899191856384
v1-013,jittered,0.3,pre,second,1,0.380274057388306
v1-013,jittered,0.3,retro,second,1,0.493897914886475
v1-013,jittered,0.3,retro,second,1,0.550045967102051
v1-013,jittered,0.3,retro,first,1,0.604623079299927
v1-013,jittered,0.3,pre,second,1,0.611264944076538
v1-013,jittered,0.3,pre,first,0,0.774836778640747
v1-013,jittered,0.3,retro,first,0,0.996016979217529
v1-013,jittered,0.3,pre,second,1,0.597732067108154
v1-013,jittered,0.3,pre,first,1,0.510567903518677
v1-013,jittered,0.3,retro,second,1,0.442850828170776
v1-013,jittered,0.3,pre,first,1,0.504395961761475
v1-013,jittered,0.3,pre,second,0,41.9672892093658
v1-013,jittered,0.3,retro,first,1,0.659435033798218
v1-013,jittered,0.3,retro,second,1,0.370345115661621
v1-013,jittered,0.3,pre,first,1,0.587871074676514
v1-013,jittered,0.3,retro,second,1,4.5923810005188
v1-013,jittered,0.3,retro,second,1,0.499927043914795
v1-013,jittered,0.3,pre,second,1,1.22217297554016
v1-013,jittered,0.3,retro,first,1,0.498430967330933
v1-013,jittered,0.3,pre,second,0,0.751582145690918
v1-013,jittered,0.3,pre,first,1,1.63460493087769
v1-013,jittered,0.3,pre,first,0,2.46875786781311
v1-013,jittered,0.3,retro,first,1,0.393546104431152
v1-013,jittered,0.3,retro,first,0,39.8132870197296
v1-013,jittered,0.3,retro,second,1,2.97607588768005
v1-013,jittered,0.3,pre,first,0,1.60667204856873
v1-013,jittered,0.3,pre,second,1,1.48437094688416
v1-013,jittered,0.3,pre,second,1,0.453670024871826
v1-013,jittered,0.3,retro,first,1,8.29109287261963
v1-013,jittered,0.3,pre,second,0,0.691354990005493
v1-013,jittered,0.3,retro,first,1,0.494447946548462
v1-013,jittered,0.3,pre,first,1,1.21504092216492
v1-013,jittered,0.3,retro,second,0,8.18964195251465
v1-013,jittered,0.3,retro,second,1,0.855281114578247
v1-013,jittered,0.3,pre,second,1,0.499382972717285
v1-013,jittered,0.3,pre,first,0,4.57052183151245
v1-013,jittered,0.3,retro,first,0,0.624561071395874
v1-013,jittered,0.3,pre,first,1,3.91665101051331
v1-013,jittered,0.3,pre,first,1,0.423187017440796
v1-013,jittered,0.3,retro,second,1,0.537758111953735
v1-013,jittered,0.3,pre,second,1,0.735888004302979
v1-013,jittered,0.3,retro,second,1,0.397751808166504
v1-013,jittered,0.3,retro,first,1,0.443217039108276
v1-013,jittered,0.3,pre,second,1,0.497236013412476
v1-013,jittered,0.3,retro,second,0,1.9692919254303
v1-013,jittered,0.3,retro,second,1,0.477630138397217
v1-013,jittered,0.3,pre,first,1,2.22302985191345
v1-013,jittered,0.3,retro,first,1,0.351253032684326
v1-013,jittered,0.3,pre,second,1,0.373301982879639
v1-013,jittered,0.3,retro,second,0,4.87180614471436
v1-013,jittered,0.3,retro,first,1,0.46783709526062
v1-013,jittered,0.3,retro,first,1,0.509500980377197
v1-013,jittered,0.3,retro,second,1,0.472234010696411
v1-013,jittered,0.3,retro,first,1,0.670459985733032
v1-013,jittered,0.3,pre,first,1,0.713482856750488
v1-013,jittered,0.3,pre,first,1,0.461580038070679
v1-013,jittered,0.3,retro,first,0,0.356538772583008
v1-013,jittered,0.3,pre,first,1,1.26128196716309
v1-013,jittered,0.3,pre,second,1,0.589754104614258
v1-014,fixed,0.2,retro,second,1,0.885154962539673
v1-014,fixed,0.2,retro,first,1,0.680150985717773
v1-014,fixed,0.2,pre,first,1,0.542696952819824
v1-014,fixed,0.2,retro,second,1,0.639718055725098
v1-014,fixed,0.2,retro,first,1,0.609772920608521
v1-014,fixed,0.2,retro,second,1,0.599395990371704
v1-014,fixed,0.2,retro,second,1,0.672785043716431
v1-014,fixed,0.2,pre,second,1,0.489547967910767
v1-014,fixed,0.2,pre,second,0,0.465574979782104
v1-014,fixed,0.2,retro,second,1,0.670298099517822
v1-014,fixed,0.2,pre,first,1,1.2338879108429
v1-014,fixed,0.2,retro,first,1,0.640007019042969
v1-014,fixed,0.2,pre,second,1,0.449235916137695
v1-014,fixed,0.2,pre,second,1,0.481396913528442
v1-014,fixed,0.2,pre,first,1,0.692755937576294
v1-014,fixed,0.2,pre,first,1,0.519708156585693
v1-014,fixed,0.2,pre,first,1,0.478984832763672
v1-014,fixed,0.2,pre,first,1,0.751149892807007
v1-014,fixed,0.2,retro,second,1,1.5664689540863
v1-014,fixed,0.2,retro,second,1,0.534006834030151
v1-014,fixed,0.2,pre,second,0,0.910467863082886
v1-014,fixed,0.2,retro,second,1,0.53352689743042
v1-014,fixed,0.2,retro,first,0,1.42474102973938
v1-014,fixed,0.2,retro,first,0,5.18381714820862
v1-014,fixed,0.2,retro,first,1,0.40803599357605
v1-014,fixed,0.2,pre,first,1,0.517875909805298
v1-014,fixed,0.2,pre,first,1,0.528121948242188
v1-014,fixed,0.2,retro,first,1,0.641513109207153
v1-014,fixed,0.2,retro,first,0,0.439740180969238
v1-014,fixed,0.2,retro,second,1,0.448761940002441
v1-014,fixed,0.2,retro,first,1,0.458692073822021
v1-014,fixed,0.2,retro,second,1,0.462372064590454
v1-014,fixed,0.2,pre,second,1,0.552609920501709
v1-014,fixed,0.2,pre,first,1,0.4393150806427
v1-014,fixed,0.2,retro,first,1,0.529590129852295
v1-014,fixed,0.2,pre,first,1,0.469305038452148
v1-014,fixed,0.2,pre,second,1,0.40178394317627
v1-014,fixed,0.2,pre,second,1,0.549136877059937
v1-014,fixed,0.2,retro,first,0,1.02082800865173
v1-014,fixed,0.2,retro,first,1,0.479266881942749
v1-014,fixed,0.2,pre,second,1,0.720408916473389
v1-014,fixed,0.2,pre,second,1,0.533869028091431
v1-014,fixed,0.2,retro,first,1,0.499030828475952
v1-014,fixed,0.2,pre,second,1,0.549649000167847
v1-014,fixed,0.2,pre,second,1,0.633584976196289
v1-014,fixed,0.2,retro,second,1,0.534404993057251
v1-014,fixed,0.2,pre,first,0,0.499397993087769
v1-014,fixed,0.2,pre,second,1,0.408797025680542
v1-014,fixed,0.2,retro,first,1,0.417093992233276
v1-014,fixed,0.2,pre,second,0,1.93710398674011
v1-014,fixed,0.2,retro,first,1,0.450475215911865
v1-014,fixed,0.2,retro,second,1,0.49930477142334
v1-014,fixed,0.2,pre,first,1,0.551164150238037
v1-014,fixed,0.2,retro,first,0,0.429670810699463
v1-014,fixed,0.2,retro,second,1,0.632337093353271
v1-014,fixed,0.2,retro,second,1,0.501672029495239
v1-014,fixed,0.2,pre,first,1,0.489845991134644
v1-014,fixed,0.2,pre,second,1,0.88283109664917
v1-014,fixed,0.2,pre,second,1,0.510127067565918
v1-014,fixed,0.2,retro,second,1,0.498806953430176
v1-014,fixed,0.2,pre,first,1,0.780350923538208
v1-014,fixed,0.2,pre,first,1,0.529630899429321
v1-014,fixed,0.2,pre,first,1,0.52844500541687
v1-014,fixed,0.2,retro,second,1,0.438951015472412
v1-014,jittered,0.2,pre,second,1,0.780846834182739
v1-014,jittered,0.2,pre,first,1,0.478422880172729
v1-014,jittered,0.2,pre,second,1,2.06520986557007
v1-014,jittered,0.2,pre,first,1,0.557265043258667
v1-014,jittered,0.2,retro,first,1,0.419030904769897
v1-014,jittered,0.2,pre,second,1,0.429199934005737
v1-014,jittered,0.2,pre,second,1,0.961180925369263
v1-014,jittered,0.2,pre,second,1,0.538007020950317
v1-014,jittered,0.2,retro,second,0,0.540205955505371
v1-014,jittered,0.2,pre,second,1,0.450325965881348
v1-014,jittered,0.2,retro,first,1,0.469162940979004
v1-014,jittered,0.2,pre,first,1,0.414295196533203
v1-014,jittered,0.2,pre,first,1,0.518188953399658
v1-014,jittered,0.2,retro,first,1,0.517949104309082
v1-014,jittered,0.2,retro,first,1,0.549355030059814
v1-014,jittered,0.2,pre,second,1,0.48117995262146
v1-014,jittered,0.2,pre,second,1,0.428673028945923
v1-014,jittered,0.2,retro,second,1,0.513394117355347
v1-014,jittered,0.2,retro,first,1,0.503151893615723
v1-014,jittered,0.2,retro,second,1,0.479804992675781
v1-014,jittered,0.2,retro,second,1,0.457921981811523
v1-014,jittered,0.2,pre,first,1,0.599323034286499
v1-014,jittered,0.2,pre,second,0,0.511663913726807
v1-014,jittered,0.2,pre,second,1,0.439800024032593
v1-014,jittered,0.2,retro,second,1,0.569409132003784
v1-014,jittered,0.2,pre,second,1,1.09859895706177
v1-014,jittered,0.2,pre,first,1,0.556433916091919
v1-014,jittered,0.2,retro,second,1,0.541455030441284
v1-014,jittered,0.2,pre,second,1,0.498438119888306
v1-014,jittered,0.2,retro,second,0,0.420699119567871
v1-014,jittered,0.2,retro,first,1,0.433116912841797
v1-014,jittered,0.2,pre,second,0,4.10759997367859
v1-014,jittered,0.2,pre,first,1,0.478044986724854
v1-014,jittered,0.2,retro,first,1,0.585337162017822
v1-014,jittered,0.2,retro,first,1,0.49667501449585
v1-014,jittered,0.2,retro,first,1,0.480640172958374
v1-014,jittered,0.2,retro,first,1,0.440587997436523
v1-014,jittered,0.2,retro,second,1,0.538306951522827
v1-014,jittered,0.2,pre,second,1,0.688525915145874
v1-014,jittered,0.2,pre,first,1,0.491713047027588
v1-014,jittered,0.2,pre,first,1,1.20388913154602
v1-014,jittered,0.2,pre,first,1,0.438951969146729
v1-014,jittered,0.2,pre,first,1,0.518794059753418
v1-014,jittered,0.2,retro,second,1,0.504343032836914
v1-014,jittered,0.2,retro,first,1,0.478487014770508
v1-014,jittered,0.2,retro,first,1,0.508736848831177
v1-014,jittered,0.2,pre,first,1,0.569177150726318
v1-014,jittered,0.2,pre,first,1,0.658226013183594
v1-014,jittered,0.2,retro,second,0,0.541630983352661
v1-014,jittered,0.2,pre,first,1,0.544625997543335
v1-014,jittered,0.2,pre,second,0,1.14672517776489
v1-014,jittered,0.2,retro,first,1,0.49826717376709
v1-014,jittered,0.2,retro,second,1,0.568773031234741
v1-014,jittered,0.2,retro,first,1,0.486021041870117
v1-014,jittered,0.2,retro,second,1,0.528342962265015
v1-014,jittered,0.2,pre,first,0,2.4486711025238
v1-014,jittered,0.2,retro,second,1,0.453286170959473
v1-014,jittered,0.2,retro,second,1,0.516442060470581
v1-014,jittered,0.2,pre,first,0,0.430135011672974
v1-014,jittered,0.2,retro,second,1,0.476341009140015
v1-014,jittered,0.2,retro,first,0,0.416874885559082
v1-014,jittered,0.2,retro,second,1,4.07875084877014
v1-014,jittered,0.2,retro,first,1,0.597662925720215
v1-014,jittered,0.2,pre,second,1,0.491464853286743
v1-015,fixed,0.3,pre,second,1,0.64153003692627
v1-015,fixed,0.3,retro,first,1,0.664974212646484
v1-015,fixed,0.3,pre,second,1,0.493258953094482
v1-015,fixed,0.3,pre,second,1,0.519243001937866
v1-015,fixed,0.3,pre,second,1,0.477690935134888
v1-015,fixed,0.3,pre,first,1,0.501614809036255
v1-015,fixed,0.3,pre,first,1,0.704193115234375
v1-015,fixed,0.3,pre,first,1,0.570143938064575
v1-015,fixed,0.3,retro,first,1,0.713072061538696
v1-015,fixed,0.3,retro,second,1,0.469377040863037
v1-015,fixed,0.3,pre,second,1,0.802038908004761
v1-015,fixed,0.3,retro,first,0,0.469630002975464
v1-015,fixed,0.3,pre,second,0,0.836003065109253
v1-015,fixed,0.3,retro,second,1,0.459022998809814
v1-015,fixed,0.3,retro,second,1,1.03279805183411
v1-015,fixed,0.3,pre,second,1,1.03716492652893
v1-015,fixed,0.3,pre,first,1,0.389596939086914
v1-015,fixed,0.3,pre,first,1,1.09331488609314
v1-015,fixed,0.3,retro,first,1,0.557982921600342
v1-015,fixed,0.3,retro,first,1,0.50125789642334
v1-015,fixed,0.3,retro,second,1,0.99471116065979
v1-015,fixed,0.3,pre,first,1,2.02135109901428
v1-015,fixed,0.3,pre,first,1,0.699970960617065
v1-015,fixed,0.3,pre,first,0,2.11032509803772
v1-015,fixed,0.3,retro,first,1,0.359477996826172
v1-015,fixed,0.3,pre,second,1,0.690201044082642
v1-015,fixed,0.3,pre,first,1,0.653290987014771
v1-015,fixed,0.3,pre,first,1,0.811906099319458
v1-015,fixed,0.3,retro,first,1,1.11965894699097
v1-015,fixed,0.3,pre,first,1,0.720762014389038
v1-015,fixed,0.3,retro,first,1,0.629188060760498
v1-015,fixed,0.3,retro,second,1,0.523575067520142
v1-015,fixed,0.3,retro,second,0,1.33213114738464
v1-015,fixed,0.3,retro,second,1,0.361289024353027
v1-015,fixed,0.3,retro,second,1,1.35402011871338
v1-015,fixed,0.3,retro,first,1,0.654762983322144
v1-015,fixed,0.3,pre,first,1,2.53287816047668
v1-015,fixed,0.3,retro,second,1,0.469485998153687
v1-015,fixed,0.3,pre,first,1,0.650245189666748
v1-015,fixed,0.3,retro,second,1,0.669806003570557
v1-015,fixed,0.3,pre,second,1,0.582633018493652
v1-015,fixed,0.3,retro,first,1,2.2585608959198
v1-015,fixed,0.3,retro,second,1,0.548793077468872
v1-015,fixed,0.3,pre,second,1,0.709954023361206
v1-015,fixed,0.3,retro,second,1,0.491907835006714
v1-015,fixed,0.3,pre,second,0,0.709834098815918
v1-015,fixed,0.3,retro,second,1,0.47115421295166
v1-015,fixed,0.3,pre,second,1,0.430325031280518
v1-015,fixed,0.3,pre,first,1,1.88658905029297
v1-015,fixed,0.3,pre,first,1,0.625284910202026
v1-015,fixed,0.3,retro,second,1,0.579346179962158
v1-015,fixed,0.3,retro,second,1,0.760233879089355
v1-015,fixed,0.3,retro,first,1,0.538880109786987
v1-015,fixed,0.3,pre,second,1,0.698333024978638
v1-015,fixed,0.3,retro,first,1,0.488764047622681
v1-015,fixed,0.3,retro,first,1,0.473390102386475
v1-015,fixed,0.3,retro,first,1,0.523406028747559
v1-015,fixed,0.3,retro,first,1,0.368722915649414
v1-015,fixed,0.3,pre,first,1,1.44312810897827
v1-015,fixed,0.3,retro,first,1,0.971779108047485
v1-015,fixed,0.3,retro,second,1,0.57135009765625
v1-015,fixed,0.3,pre,second,1,0.715368986129761
v1-015,fixed,0.3,pre,second,1,0.650293111801147
v1-015,fixed,0.3,pre,second,1,0.540663957595825
v1-015,jittered,0.3,pre,second,0,0.786725044250488
v1-015,jittered,0.3,pre,first,1,0.562870979309082
v1-015,jittered,0.3,pre,first,1,0.752971172332764
v1-015,jittered,0.3,pre,second,1,1.54179120063782
v1-015,jittered,0.3,retro,second,1,0.41562294960022
v1-015,jittered,0.3,pre,second,1,0.950569868087769
v1-015,jittered,0.3,retro,second,1,0.496023893356323
v1-015,jittered,0.3,pre,second,1,0.636826038360596
v1-015,jittered,0.3,retro,second,1,0.388511896133423
v1-015,jittered,0.3,retro,first,1,0.933722019195557
v1-015,jittered,0.3,pre,second,1,0.53932785987854
v1-015,jittered,0.3,retro,second,1,0.516326904296875
v1-015,jittered,0.3,retro,second,1,0.512668132781982
v1-015,jittered,0.3,retro,first,1,0.421983957290649
v1-015,jittered,0.3,retro,second,0,0.628097057342529
v1-015,jittered,0.3,retro,second,1,0.376573801040649
v1-015,jittered,0.3,pre,first,1,0.673175096511841
v1-015,jittered,0.3,retro,first,1,2.33995413780212
v1-015,jittered,0.3,retro,first,1,0.552064895629883
v1-015,jittered,0.3,retro,second,1,1.16236400604248
v1-015,jittered,0.3,retro,first,1,0.541989803314209
v1-015,jittered,0.3,pre,first,1,0.598478078842163
v1-015,jittered,0.3,pre,second,1,0.66232705116272
v1-015,jittered,0.3,pre,first,1,0.410159111022949
v1-015,jittered,0.3,retro,second,1,0.517539024353027
v1-015,jittered,0.3,retro,first,1,0.689806938171387
v1-015,jittered,0.3,pre,second,0,1.06332302093506
v1-015,jittered,0.3,pre,first,1,1.14193606376648
v1-015,jittered,0.3,pre,second,1,0.493218898773193
v1-015,jittered,0.3,pre,first,1,0.564249992370605
v1-015,jittered,0.3,retro,first,1,0.560529947280884
v1-015,jittered,0.3,pre,first,1,0.431689023971558
v1-015,jittered,0.3,retro,second,1,0.478610992431641
v1-015,jittered,0.3,pre,second,1,0.508470058441162
v1-015,jittered,0.3,retro,second,1,0.559073209762573
v1-015,jittered,0.3,pre,first,1,0.427101850509644
v1-015,jittered,0.3,pre,second,1,0.691915988922119
v1-015,jittered,0.3,pre,first,0,1.31658720970154
v1-015,jittered,0.3,pre,first,1,0.468590974807739
v1-015,jittered,0.3,pre,first,1,2.9102737903595
v1-015,jittered,0.3,retro,second,1,0.709915161132812
v1-015,jittered,0.3,pre,first,1,0.719390869140625
v1-015,jittered,0.3,pre,second,1,0.609699010848999
v1-015,jittered,0.3,retro,second,1,0.427116870880127
v1-015,jittered,0.3,pre,first,1,0.414048194885254
v1-015,jittered,0.3,retro,first,1,0.457341909408569
v1-015,jittered,0.3,pre,second,1,0.44983696937561
v1-015,jittered,0.3,retro,first,1,0.396687984466553
v1-015,jittered,0.3,retro,first,1,0.408746004104614
v1-015,jittered,0.3,retro,first,1,0.372286081314087
v1-015,jittered,0.3,pre,second,1,0.574806928634644
v1-015,jittered,0.3,retro,second,1,0.755456924438477
v1-015,jittered,0.3,pre,first,1,0.612118005752563
v1-015,jittered,0.3,pre,second,1,0.589588165283203
v1-015,jittered,0.3,retro,second,1,0.42930793762207
v1-015,jittered,0.3,retro,first,0,1.51296496391296
v1-015,jittered,0.3,retro,second,1,0.691182851791382
v1-015,jittered,0.3,pre,second,1,0.907204151153564
v1-015,jittered,0.3,retro,first,1,1.06273603439331
v1-015,jittered,0.3,pre,second,0,0.408927202224731
v1-015,jittered,0.3,retro,first,1,0.467907905578613
v1-015,jittered,0.3,retro,first,1,0.674084901809692
v1-015,jittered,0.3,pre,first,1,1.07157182693481
v1-015,jittered,0.3,retro,first,1,0.557981014251709
v1-016,jittered,0.1,pre,second,0,0.618185043334961
v1-016,jittered,0.1,pre,second,0,0.438220024108887
v1-016,jittered,0.1,retro,first,0,0.578195095062256
v1-016,jittered,0.1,pre,first,0,0.591027975082397
v1-016,jittered,0.1,pre,first,1,0.511160850524902
v1-016,jittered,0.1,pre,first,0,2.62071490287781
v1-016,jittered,0.1,retro,second,1,0.518079042434692
v1-016,jittered,0.1,pre,first,1,0.533583879470825
v1-016,jittered,0.1,pre,second,1,1.21237516403198
v1-016,jittered,0.1,pre,first,1,0.424333095550537
v1-016,jittered,0.1,pre,second,0,0.561811208724976
v1-016,jittered,0.1,retro,second,0,0.544940948486328
v1-016,jittered,0.1,pre,first,1,0.559180974960327
v1-016,jittered,0.1,retro,first,1,0.5570969581604
v1-016,jittered,0.1,pre,first,0,3.48262000083923
v1-016,jittered,0.1,pre,second,1,0.601588010787964
v1-016,jittered,0.1,retro,second,1,0.56852912902832
v1-016,jittered,0.1,retro,second,1,2.05580687522888
v1-016,jittered,0.1,retro,second,1,0.559499979019165
v1-016,jittered,0.1,retro,first,1,0.544180154800415
v1-016,jittered,0.1,retro,second,1,0.561840057373047
v1-016,jittered,0.1,retro,second,1,0.7640221118927
v1-016,jittered,0.1,pre,first,1,0.76951789855957
v1-016,jittered,0.1,retro,second,1,0.720011949539185
v1-016,jittered,0.1,pre,second,1,0.784337043762207
v1-016,jittered,0.1,pre,first,0,0.460115909576416
v1-016,jittered,0.1,pre,second,1,0.419458866119385
v1-016,jittered,0.1,retro,second,0,0.464437961578369
v1-016,jittered,0.1,retro,first,1,0.480740070343018
v1-016,jittered,0.1,retro,first,1,0.442798852920532
v1-016,jittered,0.1,pre,first,0,1.4638991355896
v1-016,jittered,0.1,retro,first,1,4.16696214675903
v1-016,jittered,0.1,retro,first,0,0.567373991012573
v1-016,jittered,0.1,pre,second,1,1.30035090446472
