suj,bloc,cue,attend,correct,rt
p011,jit-fix,pre,second,1,0.436391115188599
p011,jit-fix,retro,second,1,0.477982044219971
p011,jit-fix,pre,first,1,0.565084934234619
p011,jit-fix,retro,first,1,0.66429615020752
p011,jit-fix,retro,first,1,0.780773878097534
p011,jit-fix,pre,second,1,0.486078023910522
p011,jit-fix,pre,second,1,0.709128856658936
p011,jit-fix,pre,second,1,0.495096921920776
p011,jit-fix,retro,first,1,0.477931022644043
p011,jit-fix,retro,first,1,0.617357969284058
p011,jit-fix,retro,first,1,0.483958959579468
p011,jit-fix,pre,first,1,0.499022006988525
p011,jit-fix,pre,second,1,0.65311598777771
p011,jit-fix,retro,first,1,0.564003944396973
p012,jit,pre,second,1,0.586086988449097
p012,jit,pre,second,0,1.34335589408875
p012,jit,retro,second,1,0.405544996261597
p012,jit,retro,second,1,0.44222092628479
p012,jit,retro,second,1,0.512219905853271
p012,jit,pre,first,1,0.499742984771729
p012,jit,pre,second,1,0.456728935241699
p012,jit,retro,second,1,0.474096059799194
p012,jit,pre,first,1,0.553958892822266
p012,jit,retro,first,1,0.417051076889038
p012,jit,pre,first,1,0.388967990875244
p012,jit,retro,first,1,0.879067897796631
p012,jit,pre,first,1,0.43724513053894
p012,jit,pre,second,1,0.586140155792236
p012,jit,pre,second,1,0.534296989440918
p012,jit,pre,second,0,0.529775857925415
p012,jit,pre,first,1,0.449471950531006
p012,jit,pre,first,0,1.60275101661682
p012,jit,retro,second,1,0.489299058914185
p012,jit,retro,second,1,0.994260787963867
p012,jit,retro,first,1,0.514918088912964
p012,jit,pre,second,1,2.62337684631348
p012,jit,retro,first,0,0.497379064559937
p012,jit,retro,first,0,1.84932017326355
p012,jit,retro,first,1,0.457559108734131
p012,jit,pre,second,1,0.428535938262939
p012,jit,retro,second,0,0.379101991653442
p012,jit,pre,first,1,0.510727882385254
p012,jit,pre,first,1,2.48762798309326
p012,jit,pre,first,1,0.577423095703125
p012,jit,retro,second,1,0.577960014343262
p012,jit,pre,first,1,0.396352052688599
p012,jit,retro,first,0,2.94119811058044
p012,jit,retro,first,1,0.484399080276489
p012,jit,retro,second,1,0.390393972396851
p012,jit,pre,first,0,0.477053880691528
p012,jit,pre,first,1,0.499825954437256
p012,jit,retro,first,1,0.461040019989014
p012,jit,retro,first,0,0.496894836425781
p012,jit,pre,second,1,0.550889015197754
p012,jit,pre,second,1,3.14252805709839
p012,jit,retro,second,1,0.563714981079102
p012,jit,pre,first,0,4.96257281303406
p012,jit,retro,first,1,0.353955984115601
p012,jit,retro,second,1,0.517772912979126
p012,jit,retro,first,0,0.362215042114258
p012,jit,pre,second,1,0.444195985794067
p012,jit,pre,second,1,1.9663770198822
p012,jit,retro,second,1,0.388769149780273
p012,jit,retro,first,0,0.424933910369873
p012,jit,pre,second,1,0.539366960525513
p012,jit,retro,second,1,1.74653577804565
p012,jit,pre,first,1,1.09340405464172
p012,jit,pre,second,1,0.544841051101685
p012,jit,retro,first,0,0.891510009765625
p012,jit,pre,second,0,0.500410079956055
p012,jit,retro,first,0,0.528398990631104
p012,jit,retro,second,1,0.399548053741455
p012,jit,pre,first,1,0.453297138214111
p012,jit,pre,first,1,1.5747230052948
p012,jit,retro,second,1,0.323518037796021
p012,jit,pre,second,1,0.448646783828735
p012,jit,retro,second,1,0.338114023208618
p012,jit,retro,first,1,0.480942010879517
p012,jit-fix,pre,first,1,0.467245817184448
p012,jit-fix,retro,second,1,0.347337007522583
p012,jit-fix,pre,first,0,0.399590969085693
p012,jit-fix,retro,second,1,0.435939073562622
p012,jit-fix,retro,first,1,0.414414882659912
p012,jit-fix,pre,first,1,0.477766990661621
p012,jit-fix,retro,first,1,0.5120849609375
p012,jit-fix,retro,second,0,0.550719022750854
p012,jit-fix,pre,second,1,0.534694910049438
p012,jit-fix,pre,first,0,0.761857986450195
p012,jit-fix,retro,second,1,0.533906221389771
p012,jit-fix,pre,second,1,0.373388051986694
p012,jit-fix,pre,second,1,0.602397203445435
p012,jit-fix,retro,first,1,0.371654987335205
p012,jit-fix,pre,first,1,0.607505083084106
p012,jit-fix,pre,second,1,0.402781963348389
p012,jit-fix,retro,first,1,0.436141014099121
p012,jit-fix,pre,second,1,0.535004138946533
p012,jit-fix,retro,second,1,1.6403660774231
p012,jit-fix,retro,first,1,0.361395120620728
p012,jit-fix,retro,second,0,0.489729881286621
p012,jit-fix,pre,first,0,0.584007024765015
p012,jit-fix,retro,second,1,0.850388050079346
p012,jit-fix,retro,first,0,1.17193603515625
p012,jit-fix,pre,second,1,0.362387895584106
p012,jit-fix,retro,second,0,0.519217014312744
p012,jit-fix,pre,second,0,0.827835083007812
p012,jit-fix,retro,first,1,3.01057004928589
p012,jit-fix,pre,second,0,3.1041100025177
p012,jit-fix,pre,first,0,0.354024171829224
p012,jit-fix,pre,second,1,0.428730010986328
p012,jit-fix,pre,first,1,0.348280906677246
p012,jit-fix,pre,second,0,0.468250036239624
p012,jit-fix,pre,second,1,1.11399698257446
p012,jit-fix,retro,first,1,0.353291988372803
p012,jit-fix,pre,first,1,0.377002954483032
p012,jit-fix,pre,second,1,0.380817890167236
p012,jit-fix,retro,first,1,0.464020013809204
p012,jit-fix,retro,first,1,2.78241991996765
p012,jit-fix,pre,first,0,0.876597881317139
p012,jit-fix,pre,second,1,0.551959991455078
p012,jit-fix,retro,first,1,0.473987102508545
p012,jit-fix,pre,second,1,0.434280872344971
p012,jit-fix,pre,first,1,0.346399068832397
p012,jit-fix,pre,second,1,0.528925180435181
p012,jit-fix,retro,second,1,0.537696123123169
p012,jit-fix,retro,second,1,0.520899057388306
p012,jit-fix,pre,first,1,0.52987003326416
p012,jit-fix,retro,first,1,0.354044914245605
p012,jit-fix,retro,first,1,0.349945068359375
p012,jit-fix,retro,second,1,0.355129957199097
p012,jit-fix,retro,first,0,0.712980985641479
p012,jit-fix,retro,second,1,0.490238189697266
p012,jit-fix,pre,first,1,0.372272968292236
p012,jit-fix,retro,second,1,0.458182096481323
p012,jit-fix,retro,second,1,0.632024049758911
p012,jit-fix,pre,first,1,0.342047929763794
p012,jit-fix,pre,second,1,0.409353971481323
p012,jit-fix,retro,first,1,0.517716884613037
p012,jit-fix,pre,first,1,0.512304067611694
p012,jit-fix,retro,second,1,0.324602127075195
p012,jit-fix,retro,second,0,0.522395133972168
p012,jit-fix,pre,first,1,0.506745100021362
p012,jit-fix,retro,first,1,0.380522012710571
p012,fix-fix,pre,first,1,1.01931095123291
p012,fix-fix,retro,second,0,0.509258985519409
p012,fix-fix,retro,first,1,0.342134952545166
p012,fix-fix,pre,second,1,0.377575874328613
p012,fix-fix,pre,first,1,0.338458061218262
p012,fix-fix,pre,first,1,0.614233016967773
p012,fix-fix,retro,second,1,0.340918064117432
p012,fix-fix,pre,second,1,0.419332981109619
p012,fix-fix,retro,first,1,0.493460178375244
p012,fix-fix,pre,second,1,0.368871927261353
p012,fix-fix,pre,second,1,0.363633871078491
p012,fix-fix,pre,first,0,0.77003812789917
p012,fix-fix,pre,second,0,0.377402067184448
p012,fix-fix,retro,second,0,0.379089117050171
p012,fix-fix,retro,first,1,0.477435111999512
p012,fix-fix,pre,second,0,0.363049030303955
p012,fix-fix,pre,first,0,0.518520832061768
p012,fix-fix,retro,first,1,0.360867023468018
p012,fix-fix,pre,first,1,0.454710960388184
p012,fix-fix,pre,first,0,0.503305196762085
p012,fix-fix,pre,second,1,0.558799982070923
p012,fix-fix,retro,first,0,0.522253036499023
p012,fix-fix,retro,first,0,0.392019987106323
p012,fix-fix,retro,first,1,0.361104011535645
p012,fix-fix,pre,first,1,0.508535146713257
p012,fix-fix,pre,second,1,0.409909963607788
p012,fix-fix,retro,first,1,0.409162044525146
p012,fix-fix,pre,first,1,0.358701944351196
p012,fix-fix,retro,second,1,0.449803829193115
p012,fix-fix,retro,second,1,0.368978023529053
p012,fix-fix,retro,second,1,2.2178111076355
p012,fix-fix,retro,second,1,0.53957200050354
p012,fix-fix,retro,second,0,0.367434024810791
p012,fix-fix,retro,first,1,0.582840919494629
p012,fix-fix,pre,second,1,0.288326978683472
p012,fix-fix,pre,first,1,0.484882831573486
p012,fix-fix,retro,first,0,0.40929913520813
p012,fix-fix,pre,second,1,0.490605115890503
p012,fix-fix,pre,second,1,0.543226003646851
p012,fix-fix,pre,second,1,0.398705959320068
p012,fix-fix,retro,second,1,0.590359926223755
p012,fix-fix,pre,first,1,0.459963083267212
p012,fix-fix,retro,second,1,0.369643926620483
p012,fix-fix,pre,second,1,0.52509593963623
p012,fix-fix,pre,first,1,0.439840793609619
p012,fix-fix,retro,second,1,0.432996988296509
p012,fix-fix,pre,second,1,0.644161939620972
p012,fix-fix,pre,first,1,0.449974060058594
p012,fix-fix,retro,first,1,0.368691921234131
p012,fix-fix,retro,second,1,0.67972207069397
p012,fix-fix,pre,second,1,0.549463033676147
p012,fix-fix,pre,first,1,0.531694889068604
p012,fix-fix,pre,second,1,1.30395698547363
p012,fix-fix,retro,first,0,0.398907899856567
p012,fix-fix,retro,second,1,0.449038982391357
p012,fix-fix,retro,first,1,0.424036026000977
p012,fix-fix,pre,first,1,0.429100036621094
p012,fix-fix,retro,second,1,0.384116172790527
p012,fix-fix,retro,first,1,0.401444911956787
p012,fix-fix,retro,second,1,1.1557879447937
p012,fix-fix,retro,first,1,0.397177934646606
p012,fix-fix,retro,first,1,0.428448915481567
p012,fix-fix,retro,second,1,0.349295139312744
p012,fix-fix,pre,first,1,0.383936882019043
